processo,proponente,nome_projeto,sli,manifestacao,modalidade_esportiva,cnpj,municipio,uf,regiao,valor_aprovado,valor_captado,saldo_disponivel,percentual_captado,data_publicacao,data_inicio_captacao,data_fim_captacao,ano_aprovacao,status,score_prioridade,is_real
71000.073254/2025-51,Dharma Associação Esportiva e Cultural,Joga! Bola nos Pés 2,2501872,Participação,Outros,35.455.976/0001-33,São Paulo,SP,Sudeste,2500000.0,0.0,2500000.0,0.0,2025-12-10,2025-12-10,2027-11-13,2025,Captando,0.595,True
71000.066273/2025-21,"Instituto Saúde, Esporte e Treinamento - SET",#Tutu 8 o Legado Continua,2501538,Participação,Futebol/Futsal_x000D_,36.316.801/0001-08,Goiânia,GO,Centro-Oeste,1417678.52,0.0,1417678.52,0.0,2025-10-03,2025-10-03,2027-09-15,2025,Captando,0.595,True
71000.102831/2025-20,Associação Pró Correr de Incentivo ao Esporte,Run The Pink 2,2504706,Participação,Corrida/Caminhada,05.480.505/0001-14,Curitiba,PR,Sul,1133861.45,0.0,1133861.45,0.0,2026-03-04,2026-03-04,2028-02-12,2026,Captando,0.595,True
71000.102830/2025-85,Associação Pró Correr de Incentivo ao Esporte,Corrida da Mulher 2,2504708,Participação,Corrida/Caminhada,05.480.505/0001-14,Curitiba,PR,Sul,1133861.45,0.0,1133861.45,0.0,2026-03-04,2026-03-04,2028-02-12,2026,Captando,0.595,True
71000.072354/2025-61,Associação Somos Todos Um,Mais que Um Jogo,2501767,Participação,Futebol,51.335.298/0001-21,Rio de Janeiro,RJ,Sudeste,1662243.94,0.0,1662243.94,0.0,2025-10-03,2025-10-03,2027-09-15,2025,Captando,0.595,True
71000.072308/2025-61,Escola do Corpo,Kart Terapia,2501744,Participação,Kart,06.249.407/0001-33,São José dos Campos,SP,Sudeste,1053972.47,0.0,1053972.47,0.0,2025-10-03,2025-10-03,2027-09-15,2025,Captando,0.595,True
71000.065989/2025-10,Centro Integrado de Estudos e Programas de Desenvolvimento Sustentável,Esporte que Transforma,2501471,Participação,Outros,02.680.126/0001-80,Rio de Janeiro,RJ,Sudeste,2221329.94,0.0,2221329.94,0.0,2025-10-08,2025-10-08,2027-09-15,2025,Captando,0.595,True
71000.066056/2025-31,Guarani Futebol Clube,Esporte é Vida Saudável,2501500,Participação,Futsal/Outros_x000D_,92.403.195/0001-39,Frederico Westphalen,RS,Sul,2224000.0,0.0,2224000.0,0.0,2025-10-08,2025-10-08,2027-09-15,2025,Captando,0.595,True
71000.068926/2025-15,Instituto Três Colinas de Esporte - Educação e Cultura,Mais Saúde - ANO 2,2501705,Participação,Outros,13.486.773/0001-71,Franca,SP,Sudeste,1406946.51,0.0,1406946.51,0.0,2025-10-03,2025-10-03,2027-09-15,2025,Captando,0.595,True
71000.068928/2025-04,Instituto Três Colinas de Esporte - Educação e Cultura,Festival Escolar de Atletismo – Correndo para Vencer,2501706,Participação,Atletismo,13.486.773/0001-71,Franca,SP,Sudeste,1839584.81,0.0,1839584.81,0.0,2025-10-03,2025-10-03,2027-09-15,2025,Captando,0.595,True
71000.067920/2025-12,Prefeitura Municipal de Curitiba,Curitiba em Movimento - Musculação,2501671,Participação,Outros,76.417.005/0001-86,Curitiba,PR,Sul,2496244.96,0.0,2496244.96,0.0,2025-10-03,2025-10-03,2027-09-15,2025,Captando,0.595,True
71000.093275/2025-93,Associacao Cactus,Maratona Jovem de Empreendedorismo,2502896,Participação,Outros,36.642.475/0001-29,Fortaleza,CE,Nordeste,1658860.0,0.0,1658860.0,0.0,2025-10-22,2025-10-22,2027-10-09,2025,Captando,0.595,True
71000.069000/2025-39,Centro Social Eder Esperança Viva,"Mova-se Pela Vida, Catarina!",2501732,Participação,Ginástica Aeróbica,15.708.438/0001-04,São Gonçalo,RJ,Sudeste,1232805.1,0.0,1232805.1,0.0,2025-10-13,2025-10-13,2027-09-15,2025,Captando,0.595,True
71000.089519/2025-33,Instituto Futebol de Rua São Paulo,CT - Aceleração em Rede Ano 3 - Ecossistemas,2502714,Participação,Futsal,48.549.229/0001-06,São Paulo,SP,Sudeste,2446804.0,0.0,2446804.0,0.0,,,2027-11-13,0,Captando,0.595,True
71000.089421/2025-86,Instituto Mude de Bem Estar Urbano,Mude com Saúde III,2502724,Participação,Culturismo e musculação/Yoga,32.534.086/0001-29,Rio de Janeiro,RJ,Sudeste,2495940.0,0.0,2495940.0,0.0,,,2027-11-13,0,Captando,0.595,True
71000.090309/2025-98,Associação Esportiva e Cultural CNB,Copa 3x3,2502800,Participação,Basquete 3x3,23.056.131/0001-96,São Paulo,SP,Sudeste,2475559.92,0.0,2475559.92,0.0,2025-12-10,2025-12-10,2027-11-13,2025,Captando,0.595,True
71000.094890/2025-17,Associação Recreativa Desportiva Cultural,Copa Pernambucana de Futebol de Base,2503121,Participação,Futebol,15.284.569/0001-01,Ipojuca,PE,Nordeste,1308288.0,0.0,1308288.0,0.0,2026-01-21,2026-01-21,2027-11-13,2026,Captando,0.595,True
71000.088785/2025-49,Liga Campineira de Futebol,Liga Campineira de Futebol,2502644,Participação,Futebol,58.388.596/0001-29,Campinas,SP,Sudeste,1336044.0,0.0,1336044.0,0.0,,,2027-11-13,0,Captando,0.595,True
71000.063079/2025-94,Instituto Qualivida,Equovida Ano II,2501426,Participação,Outros,50.624.241/0001-80,Mangaratiba,RJ,Sudeste,1265005.93,0.0,1265005.93,0.0,2025-10-13,2025-10-13,2027-09-15,2025,Captando,0.595,True
71000.065975/2025-98,Trabalho de Iniciativa Ambiental Desportiva e Educacional - TRIADE,Equoterapia,2501468,Participação,Outros,05.055.000/0001-02,Rio de Janeiro,RJ,Sudeste,1542412.0,0.0,1542412.0,0.0,2025-10-13,2025-10-13,2027-09-15,2025,Captando,0.595,True
71000.065978/2025-21,Trabalho de Iniciativa Ambiental Desportiva e Educacional - TRIADE,Saúde Não Tem Idade,2501475,Participação,Outros/Corrida/Caminhada_x000D_,05.055.000/0001-02,Rio de Janeiro,RJ,Sudeste,1597333.39,0.0,1597333.39,0.0,2025-10-13,2025-10-13,2027-09-15,2025,Captando,0.595,True
71000.102112/2025-17,Instituto Eco Ambiental e Social,Circuito Eco XIII,2504624,Participação,Corrida/Caminhada,07.200.091/0001-58,Campinas,SP,Sudeste,2256214.0,0.0,2256214.0,0.0,2026-02-27,2026-02-27,2028-02-12,2026,Captando,0.595,True
71000.102114/2025-06,Instituto Eco Ambiental e Social,Circuito Eco XIV,2504641,Participação,Corrida/Caminhada,07.200.091/0001-58,Campinas,SP,Sudeste,2251814.0,0.0,2251814.0,0.0,2026-02-27,2026-02-27,2028-02-12,2026,Captando,0.595,True
71000.102113/2025-53,Instituto Eco Ambiental e Social,Circuito da Cidade,2504657,Participação,Corrida/Caminhada,07.200.091/0001-58,Campinas,SP,Sudeste,2237978.0,0.0,2237978.0,0.0,2026-02-27,2026-02-27,2028-02-12,2026,Captando,0.595,True
71000.065900/2025-15,Associação Esporte para todos,Mais Handebol - Ano III,2501454,Participação,Outros,17.330.594/0001-00,Resende,RJ,Sudeste,1600092.04,0.0,1600092.04,0.0,2025-10-13,2025-10-13,2027-09-15,2025,Captando,0.595,True
71000.062054/2025-73,Associação Humana Povo para Povo Brasil,Ginástica por Toda Parte: Núcleos Saúde Melhor,2501350,Participação,Ginástica Aeróbica,08.949.168/0001-50,Salvador,BA,Nordeste,1621883.0,0.0,1621883.0,0.0,2025-10-13,2025-10-13,2027-09-15,2025,Captando,0.595,True
71000.096531/2025-02,Associação de Hóquei em linha e Patinação Arena Hockey Belém,Hockey para Todos,2503213,Participação,Hóquei em Linha,33.883.929/0001-65,Belém,PA,Norte,1312805.46,0.0,1312805.46,0.0,2026-04-10,2026-04-10,2028-01-15,2026,Captando,0.595,True
71000.093277/2025-82,Associacao Cactus,Joga Brasil: Futuro Feminino nos Estádios I,2503172,Participação,Futebol,36.642.475/0001-29,Fortaleza,CE,Nordeste,2463970.0,0.0,2463970.0,0.0,2025-10-22,2025-10-22,2027-10-09,2025,Captando,0.595,True
71000.093278/2025-27,Associacao Cactus,Joga Brasil: Futuro Feminino nos Estádios II,2503174,Participação,Futebol,36.642.475/0001-29,Fortaleza,CE,Nordeste,2497744.0,0.0,2497744.0,0.0,2025-10-22,2025-10-22,2027-10-09,2025,Captando,0.595,True
71000.089511/2025-77,Instituto Esportivo e Social,Corridas IES - Woman Race,2502733,Participação,Atletismo,12.989.706/0001-07,São Paulo,SP,Sudeste,1497176.1,0.0,1497176.1,0.0,,,2027-11-13,0,Captando,0.595,True
71000.080732/2025-80,Instituto Esportivo Fábrica de Sonhos,Edificação Nível 1 do Instituto Esportivo Fábrica de Sonhos,2502140,Participação,"Atletismo
/Outros",48.303.965/0001-80,Pesqueira,PE,Nordeste,1132516.21,0.0,1132516.21,0.0,2026-01-21,2026-01-21,2027-12-23,2026,Captando,0.595,True
71000.086508/2025-00,Associação Maringaense de Voleibol - AMAVOLEI,"Mais Vôlei, Mais Vida",2502482,Participação,Vôlei de quadra,03.806.428/0001-14,Maringá,PR,Sul,1256802.31,0.0,1256802.31,0.0,,,2027-11-13,0,Captando,0.595,True
71000.073251/2025-18,Dharma Associação Esportiva e Cultural,Joga! Bola nos Pés,2501843,Participação,Outros,35.455.976/0001-33,São Paulo,SP,Sudeste,2500000.0,0.0,2500000.0,0.0,,,2027-11-13,0,Captando,0.595,True
71000.094534/2025-01,Liga RMC de Esportes,Circuito de Corrida e Caminhada - 20ª Edição,2503094,Participação,Corrida/Caminhad,07.711.388/0001-88,Campinas,SP,Sudeste,1619829.12,0.0,1619829.12,0.0,,,2027-11-13,0,Captando,0.595,True
71000.089372/2025-81,Paulínia Racing Bicicross,Escola Paulínia Racing Bicicross Formando Cidadãos VIII,2502700,Participação,BMX Racing,02.120.212/0001-38,Paulínia,SP,Sudeste,1025553.22,0.0,1025553.22,0.0,,,2027-11-13,0,Captando,0.595,True
71000.089512/2025-11,Instituto Esportivo e Social,Corridas IES - MUSIC RACE,2502741,Participação,Atletismo,12.989.706/0001-07,São Paulo,SP,Sudeste,1497176.1,0.0,1497176.1,0.0,,,2027-11-13,0,Captando,0.595,True
71000.089516/2025-08,Instituto Esportivo e Social,Caravana do Futebol,2503108,Participação,Futebol,12.989.706/0001-07,São Paulo,SP,Sudeste,1728412.0,0.0,1728412.0,0.0,,,2027-11-13,0,Captando,0.595,True
71000.089518/2025-99,Instituto Futebol de Rua São Paulo,C.T - Aceleração em Rede Ano 3 - SLI,2502606,Participação,Futsal,48.549.229/0001-06,São Paulo,SP,Sudeste,2499040.0,0.0,2499040.0,0.0,,,2027-11-13,0,Captando,0.595,True
71000.094569/2025-32,Associação Parintins Futebol Clube -P.F.C.,Chute Certo 2,2505374,Participação,Futebol,42.977.055/0001-04,Manaus,AM,Norte,1919155.76,0.0,1919155.76,0.0,2025-10-22,2025-10-22,2027-10-09,2025,Captando,0.595,True
71000.081069/2025-31,Instituto BRBrasil - Esporte e Cultura,Festival Vamos Passear IX,2502250,Participação,Outros/Corrida/Caminhada_x000D_,33.317.359/0001-46,São Paulo,SP,Sudeste,2259700.0,0.0,2259700.0,0.0,2025-10-22,2025-10-22,2027-10-09,2025,Captando,0.595,True
71000.081071/2025-18,Instituto BRBrasil - Esporte e Cultura,Festival Vamos Passear X,2502251,Participação,Outros/Corrida/Caminhada_x000D_,33.317.359/0001-46,São Paulo,SP,Sudeste,2271912.0,0.0,2271912.0,0.0,2025-10-22,2025-10-22,2027-10-09,2025,Captando,0.595,True
71000.081067/2025-41,Instituto BRBrasil - Esporte e Cultura,Festival Vamos Passear VIII,2502249,Participação,Outros/Corrida/Caminhada/Fitness Coreográfico_x000D_/,33.317.359/0001-46,São Paulo,SP,Sudeste,2248340.0,0.0,2248340.0,0.0,2025-10-22,2025-10-22,2027-10-09,2025,Captando,0.595,True
71000.100717/2025-65,Federação de Automobilismo do Distrito Federal,Bernardo Gentil USF Juniors,2504518,Participação,Outros,07.481.027/0001-92,Brasília,DF,Centro-Oeste,2462416.87,0.0,2462416.87,0.0,2026-02-25,2026-02-25,2028-02-12,2026,Captando,0.595,True
71000.100718/2025-18,Federação de Automobilismo do Distrito Federal,Arthur Pavie Michelin Le Mans Cup,2504692,Participação,Outros,07.481.027/0001-92,Brasília,DF,Centro-Oeste,2391445.7,0.0,2391445.7,0.0,2026-02-25,2026-02-25,2028-02-12,2026,Captando,0.595,True
71000.102287/2025-16,Federação de Esporte a Motor do Distrito Federal,Luiz Veras - Stock Series,2504325,Participação,Outros,38.441.526/0001-80,Brasília,DF,Centro-Oeste,1418453.4,0.0,1418453.4,0.0,2026-02-25,2026-02-25,2028-02-12,2026,Captando,0.595,True
71000.104224/2025-02,Instituto Novos Talentos,Corrida e Caminhada III,2503588,Participação,Corrida/Caminhada,08.415.691/0001-04,Rio de Janeiro,RJ,Sudeste,1868301.6,0.0,1868301.6,0.0,2026-02-25,2026-02-25,2028-02-12,2026,Captando,0.595,True
71000.103697/2025-84,Instituto Desportivo e Educacional Projeção,Mulheres que lutam – Ano II,2503464,Participação,Judô,45.677.904/0001-94,Santos,SP,Sudeste,1198545.31,0.0,1198545.31,0.0,2026-04-15,2026-04-15,2028-04-09,2026,Captando,0.595,True
71000.089424/2025-10,Instituto Mude de Bem Estar Urbano,TransFORMAÇÃO III,2503132,Participação,Yoga,32.534.086/0001-29,Rio de Janeiro,RJ,Sudeste,2491888.0,0.0,2491888.0,0.0,,,2027-11-13,0,Captando,0.595,True
71000.089422/2025-21,Instituto Mude de Bem Estar Urbano,Rio Mais Saudável,2502742,Participação,Culturismo e musculação,32.534.086/0001-29,Rio de Janeiro,RJ,Sudeste,2495260.0,0.0,2495260.0,0.0,,,2027-11-13,0,Captando,0.595,True
71000.089318/2025-36,Fundação Gol de Letra,Lazer na Vila – 8ª Edição,2502678,Participação,Basquete/Handebol Indoor/Rugby de 7/Tênis de Mesa/Vôlei de quadra/Futsal/Ginástica Aeróbica/Capoeira_x000D_,02.820.605/0001-54,São Paulo,SP,Sudeste,2465048.21,0.0,2465048.21,0.0,,,2027-11-13,0,Captando,0.595,True
71000.104225/2025-49,Instituto Novos Talentos,Corrida e Caminhada IV,2503595,Participação,Corrida/Caminhada,08.415.691/0001-04,Rio de Janeiro,RJ,Sudeste,1868301.6,0.0,1868301.6,0.0,2026-02-25,2026-02-25,2028-02-12,2026,Captando,0.595,True
71000.104226/2025-93,Instituto Novos Talentos,Corrida Novos Talentos II,2503613,Participação,Corrida/Caminhada,08.415.691/0001-04,Rio de Janeiro,RJ,Sudeste,1392115.94,0.0,1392115.94,0.0,2026-02-25,2026-02-25,2028-02-12,2026,Captando,0.595,True
71000.080861/2025-78,Instituto de Estudos Superiores em Gestão do Esporte,Circuito Corre 4,2502185,Participação,Corrida de Rua,07.098.815/0001-02,Rio de Janeiro,RJ,Sudeste,2495000.0,0.0,2495000.0,0.0,2025-10-24,2025-10-24,2027-10-09,2025,Captando,0.595,True
71000.080862/2025-12,Instituto de Estudos Superiores em Gestão do Esporte,Circuito Corre 5,2502186,Participação,Corrida de Rua,07.098.815/0001-02,Rio de Janeiro,RJ,Sudeste,2495000.0,0.0,2495000.0,0.0,2025-10-24,2025-10-24,2027-10-09,2025,Captando,0.595,True
71000.073814/2025-78,Instituto Esporte e Educação,Ano IV Rede de Escolas Ativas IEE,2501884,Participação,Basquete/Futebol/Ginástica Artística/Handebol Indoor/Vôlei de quadra/Futsa,04.381.220/0001-63,São Paulo,SP,Sudeste,2499285.94,0.0,2499285.94,0.0,2025-10-24,2025-10-24,2027-10-09,2025,Captando,0.595,True
71000.100582/2025-38,Agiblu Associação de Ginastica Rítmica de Blumenau,Formando Estrelas 2,2504497,Participação,Ginástica Rítmica,09.250.397/0001-44,Blumenau,SC,Sul,1069660.91,0.0,1069660.91,0.0,2026-02-25,2026-02-25,2028-02-12,2026,Captando,0.595,True
71000.067909/2025-52,Associação Pro Basquete - APB,Clínicas Pró Basquete,2501666,Participação,Basquete,54.580.805/0001-80,Franca,SP,Sudeste,1257934.7,0.0,1257934.7,0.0,2025-10-22,2025-10-22,2027-10-09,2025,Captando,0.595,True
71000.067924/2025-09,Instituto Superação - Formação Pelo Esporte,Ano 7 - Formação Pelo Esporte - Pilar Desenvolvimento,2501675,Participação,Basquete,13.914.561/0001-48,São Paulo,SP,Sudeste,2499999.99,0.0,2499999.99,0.0,2025-10-24,2025-10-24,2027-10-09,2025,Captando,0.595,True
71000.077742/2025-38,Instituto Três Colinas de Esporte - Educação e Cultura,Mais Saúde - Unidade 2,2502050,Participação,Outros,13.486.773/0001-71,Franca,SP,Sudeste,1810059.27,0.0,1810059.27,0.0,2025-10-24,2025-10-24,2027-10-09,2025,Captando,0.595,True
71000.100317/2025-50,Instituto Impulsiona,Crystal Challenge,2503277,Participação,"Outros/Corrida
/Corrida de Rua/Corrida de Aventura",53.381.079/0001-04,Rio de Janeiro,RJ,Sudeste,1187686.63,0.0,1187686.63,0.0,2026-02-20,2026-02-20,2028-02-12,2026,Captando,0.595,True
71000.080860/2025-23,Instituto de Estudos Superiores em Gestão do Esporte,Circuito Corre 3,2502184,Participação,Corrida de Rua,07.098.815/0001-02,Rio de Janeiro,RJ,Sudeste,2495000.0,0.0,2495000.0,0.0,2025-10-24,2025-10-24,2027-10-09,2025,Captando,0.595,True
71000.073834/2025-49,Instituto Imaginação,"ATLAS - Aportes, Transformação, Legado e Análise Social",2501963,Participação,Outros,31.649.029/0001-22,Rio de Janeiro,RJ,Sudeste,1789150.0,0.0,1789150.0,0.0,2025-10-31,2025-10-31,2027-10-09,2025,Captando,0.595,True
71000.073827/2025-47,Escritorio de Gerenciamento de Projetos do Brasil - EGP Brasil,Move Verão,2501886,Participação,Outros/Ginástica Aeróbica/Futevôlei/Outros_x000D_,22.087.202/0001-55,Rio de Janeiro,RJ,Sudeste,2019938.56,0.0,2019938.56,0.0,,,2027-11-13,0,Captando,0.595,True
71000.080650/2025-35,Associação Caminhando Juntos para o Amanhã Melhor,Fit House II,2502158,Participação,Outros,15.471.208/0001-66,São Paulo,SP,Sudeste,2498871.4,0.0,2498871.4,0.0,,,2027-11-13,0,Captando,0.595,True
71000.080648/2025-66,Associação Caminhando Juntos para o Amanhã Melhor,Circuito Juntos pela Corrida 4,2502160,Participação,Corrida de Rua,15.471.208/0001-66,São Paulo,SP,Sudeste,2499999.5,0.0,2499999.5,0.0,,,2027-11-13,0,Captando,0.595,True
71000.080652/2025-24,Associação Caminhando Juntos para o Amanhã Melhor,Circuito Juntos pela Corrida 5,2502278,Participação,Corrida de Rua,15.471.208/0001-66,São Paulo,SP,Sudeste,2499999.5,0.0,2499999.5,0.0,,,2027-11-13,0,Captando,0.595,True
71000.080653/2025-79,Associação Caminhando Juntos para o Amanhã Melhor,Circuito Juntos pela Corrida 6,2502284,Participação,Corrida de Rua,15.471.208/0001-66,São Paulo,SP,Sudeste,2499999.5,0.0,2499999.5,0.0,,,2027-11-13,0,Captando,0.595,True
71000.104238/2025-18,Associação Cultural Educacional Social e Assistencial Capuava,Inclusão Social e Esportiva para Pessoas com Deficiência,2503599,Participação,"Basquete em cadeiras de rodas/Futebol de 5
/Tênis de Mesa Paralímpico
/Outros",05.332.435/0001-57,Valinhos,SP,Sudeste,1106480.58,0.0,1106480.58,0.0,2026-01-28,2026-01-28,2028-01-15,2026,Captando,0.595,True
71000.102529/2025-71,Associação Atlética Estrela Dalva,Circuito Futevôlei Litoral Paulista,2502626,Participação,Futevôlei,86.964.608/0001-51,São Paulo,SP,Sudeste,1380003.61,0.0,1380003.61,0.0,,,2027-11-13,0,Captando,0.595,True
71000.072287/2025-84,Instituto Iserbem,Corridinha,2501882,Participação,Corrida de Rua,21.851.518/0001-09,Taubaté,SP,Sudeste,2500000.0,0.0,2500000.0,0.0,2025-10-31,2025-10-31,2027-10-09,2025,Captando,0.595,True
71000.062019/2025-54,Alçando Voos: Sonhos em Movimento,Night Run 1,2501325,Participação,Corrida de Rua,00.077.350/0001-56,Indaiatuba,SP,Sudeste,2499891.6,0.0,2499891.6,0.0,2025-10-31,2025-10-31,2027-09-15,2025,Captando,0.595,True
71000.062021/2025-23,Alçando Voos: Sonhos em Movimento,Night Run 2,2501328,Participação,Corrida de Rua,00.077.350/0001-56,Indaiatuba,SP,Sudeste,2499891.6,0.0,2499891.6,0.0,2025-10-31,2025-10-31,2027-09-15,2025,Captando,0.595,True
71000.066762/2025-83,Bairro da Juventude dos Padres Rogacionistas,Projeto Lazer e Participação,2501612,Participação,Atletismo/Basquete/Futebol/Vôlei de quadra/Capoeira/Outros_x000D_,83.652.198/0001-15,Criciúma,SC,Sul,1606839.26,0.0,1606839.26,0.0,2025-10-31,2025-10-31,2027-10-09,2025,Captando,0.595,True
71000.066372/2025-11,Associacao Instituto do Sol,Esporte Vida,2501570,Participação,Futebol 7 Society/Outros/Capoeira/Jiu Jitsu/Kickboxing/Muay Thai/Xadrez/Yoga_x000D_,28.404.293/0001-91,Caucaia,CE,Nordeste,1216600.0,0.0,1216600.0,0.0,2025-10-31,2025-10-31,2027-10-09,2025,Captando,0.595,True
71000.068851/2025-64,Luta Pela Paz,Campeões Comunitários Ano VI,2501689,Participação,Boxe/Judô,09.300.383/0001-98,Rio de Janeiro,RJ,Sudeste,2499999.72,0.0,2499999.72,0.0,2025-10-24,2025-10-24,2027-10-09,2025,Captando,0.595,True
71000.068852/2025-17,Luta Pela Paz,Destemidas Ano VII,2501753,Participação,Corrida de Rua,09.300.383/0001-98,Rio de Janeiro,RJ,Sudeste,2499999.95,0.0,2499999.95,0.0,2025-10-24,2025-10-24,2027-10-09,2025,Captando,0.595,True
71000.073785/2025-44,Luta Pela Paz,Programa Nós com Elas Ano V,2501861,Participação,Boxe/Futebol/Judô/Outros/Capoeira/Corrida de Rua/Jiu Jitsu/Kickboxing/Muay Thai,09.300.383/0001-98,Rio de Janeiro,RJ,Sudeste,2499999.99,0.0,2499999.99,0.0,2025-10-24,2025-10-24,2027-10-09,2025,Captando,0.595,True
71000.077259/2025-53,Instituto Rio Aquatics,Rio Aquatics,2502004,Participação,Natação/Outros_x000D_,45.311.138/0001-40,Rio de Janeiro,RJ,Sudeste,1161774.97,0.0,1161774.97,0.0,2025-10-24,2025-10-24,2027-10-09,2025,Captando,0.595,True
71000.095966/2025-21,Instituto Olga Kos Rio de Janeiro,Inclusão a Toda Prova – 03/12 - RJ 2027,2504051,Participação,Corrida/Caminhada,45.792.424/0001-74,Rio de Janeiro,RJ,Sudeste,2499800.0,0.0,2499800.0,0.0,2025-10-31,2025-10-31,2027-10-09,2025,Captando,0.595,True
71000.093987/2025-11,Instituto BRBrasil - Esporte e Cultura,Circuito Mo2ve VIII,2503196,Participação,Outros/Corrida/Caminhada_x000D_,33.317.359/0001-46,São Paulo,SP,Sudeste,2500000.0,0.0,2500000.0,0.0,2025-11-26,2025-11-26,2027-11-13,2025,Captando,0.595,True
71000.094894/2025-03,Associação Pro Basquete - APB,Capacitação Pró Basquete,2503845,Participação,Basquete,54.580.805/0001-80,Franca,SP,Sudeste,2170108.12,0.0,2170108.12,0.0,2026-01-28,2026-01-28,2028-01-15,2026,Captando,0.595,True
